category,sku,descripcion,price,stock,old_price,price_delta,last_seen,status,category_old,familia,marca,discount,ref,processed_description,entities,category_homol
Gabinetes,C5-ARGB,"Gabinete Antec CONSTELLATION  C5, Midi-Tower, ATX/Micro-ATX/Mini-ITX, USB 2.0/3.0, sin Fuente, 7 Ventiladores Instalados, Negro",2129.0,29.0,2129.0,0.0,20251004 18:54,active,,,,,,gabinete antec constellation c5 midi tower atx micro atx mini itx usb 2 0 3 0 fuente 7 ventiladores instalados negro,"{'CATEGORY': ['gabinete'], 'BRAND': ['antec'], 'SERIES': ['constellation c5'], 'ITEMS': ['7 ventiladores'], 'COLOR': ['negro']}",CASE
Gabinetes,FLUX WHITE,"Gabinete Antec FLUX, Midi-Tower, ATX/Micro-ATX/ITX, USB 3.0, sin Fuente, 5 Ventiladores Instalados, Blanco",2129.0,9.0,2129.0,0.0,20251004 18:54,active,,,,,,gabinete antec flux midi tower atx micro atx itx usb 3 0 fuente 5 ventiladores instalados blanco,"{'CATEGORY': ['gabinete'], 'BRAND': ['antec'], 'SERIES': ['flux'], 'ITEMS': ['5 ventiladores'], 'COLOR': ['blanco']}",CASE
Gabinetes,C7 ARGB,"Gabinete Antec C7 ARGB, Midi-Tower, ATX/EATX/Micro-ATX/Mini-ITX, USB 3.0, sin Fuente, 4 Ventiladores Instalados, Negro",2459.0,9.0,2459.0,0.0,20251004 18:54,active,,,,,,gabinete antec c7 argb midi tower atx eatx micro atx mini itx usb 3 0 fuente 4 ventiladores instalados negro,"{'CATEGORY': ['gabinete'], 'BRAND': ['antec'], 'SERIES': ['c7 argb'], 'ITEMS': ['4 ventiladores'], 'COLOR': ['negro']}",CASE
Laptops,90NR0L81-M005P0,"Laptop Gamer ASUS ROG Strix SCAR 16, 16"" 2560x1600, Intel Core Ultra 9 275HX, NVIDIA GeForce RTX 5090, 32GB, 2TB SSD, Windows 11 Pro, Inglés",103689.0,6.0,103689.0,0.0,20251004 18:54,active,,,,,,laptop gamer asus rog strix scar 16 16 2560x1600 intel core ultra 9 275hx nvidia geforce rtx 5090 32gb 2tb ssd windows 11 pro ingles,"{'CATEGORY': ['laptop gamer'], 'BRAND': ['asus'], 'SERIES': ['rog strix scar 16 16'], 'CPU': ['intel core ultra 9 275hx'], 'GPU': ['rtx 5090'], 'RAM_CAPACITY': ['32gb'], 'STORAGE': ['2tb']}",LAPTOP
Laptops,3000186757046.2CUSTOM,"Laptop Dell Precision 3590, 15.6"" 1920x1080 Full HD, Intel Core Ultra 165H, NVIDIA RTX 500 Ada, 32GB, 2TB SSD, Windows 11 Pro, Inglés",42939.0,13.0,42939.0,0.0,20251004 18:54,active,,,,,,laptop dell precision 3590 15 6 1920x1080 full hd intel core ultra 165h nvidia rtx 500 ada 32gb 2tb ssd windows 11 pro ingles,"{'CATEGORY': ['laptop'], 'BRAND': ['dell'], 'SERIES': ['precision 3590 15 6'], 'CPU': ['intel core ultra 165h'], 'GPU': ['rtx 500 ada'], 'RAM_CAPACITY': ['32gb'], 'STORAGE': ['2tb']}",LAPTOP
Laptops,AW-C7-16-512-5050,"Laptop Gamer Dell Alienware 16 Aurora, 16"" 2560x1600, Intel Core 7 240H, NVIDIA GeForce RTX 5050, 16GB, 512GB SSD, Windows 11 Home, Inglés",24639.0,0.0,24639.0,0.0,20251004 18:54,active,,,,,,laptop gamer dell alienware 16 aurora 16 2560x1600 intel core 7 240h nvidia geforce rtx 5050 16gb 512gb ssd windows 11 home ingles,"{'CATEGORY': ['laptop gamer'], 'BRAND': ['dell'], 'SERIES': ['alienware 16 aurora 16'], 'CPU': ['intel core 7 240h'], 'GPU': ['rtx 5050'], 'RAM_CAPACITY': ['16gb'], 'STORAGE': ['512gb']}",LAPTOP
Monitores,CQ27G3Z,"Monitor Gamer Curvo AOC CQ27G3Z LCD 27"", 2560x1440, FreeSync, 240Hz, HDMI/DisplayPort, Negro/Rojo",3889.0,0.0,3889.0,0.0,20251004 18:54,active,,,,,,monitor gamer curvo aoc cq27g3z lcd 27 2560x1440 freesync 240hz hdmi displayport negro rojo,"{'CATEGORY': ['monitor gamer curvo'], 'BRAND': ['aoc'], 'SERIES': ['cq27g3z'], 'DISPLAY_TECH': ['lcd'], 'SIZE': ['27'], 'COLOR': ['negro rojo']}",MONITOR
Monitores,45GS96QB-B-ROW,"Monitor Gamer Curvo LG 45GS96QB-B OLED 45"", 3440x1440 Ultra Wide Quad HD, G-Sync/FreeSync, 240Hz, HDMI/DisplayPort, Bocinas Integradas, Negro",20179.0,187.0,20179.0,0.0,20251004 18:54,active,,,,,,monitor gamer curvo lg 45gs96qb b oled 45 3440x1440 ultra wide quad hd g sync freesync 240hz hdmi displayport bocinas integradas negro,"{'CATEGORY': ['monitor gamer curvo'], 'BRAND': ['lg'], 'SERIES': ['45gs96qb b'], 'DISPLAY_TECH': ['oled'], 'SIZE': ['45']}",MONITOR
Mouses,NA-0964,"Mouse Gamer Naceb NA-0964, Alámbrico, Óptico, 7.200DPI, USB-A, Negro",141.0,3.0,141.0,0.0,20251004 18:54,active,,,,,,mouse gamer naceb na 0964 alambrico optico 7 200dpi usb negro,"{'CATEGORY': ['mouse'], 'BRAND': ['naceb'], 'SERIES': ['na 0964'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",MOUSE
Tarjetas madre,N9-Z89XT-W1,"Tarjeta Madre NZXT N9 Z890, ATX, LGA 1851, Intel Z890, 128GB DDR5, HDMI para Intel",6989.0,24.0,6989.0,0.0,20251004 18:54,active,,,,,,tarjeta madre nzxt n9 z890 atx lga 1851 intel z890 128gb ddr5 hdmi intel,"{'CATEGORY': ['tarjeta madre'], 'BRAND': ['nzxt'], 'SERIES': ['n9 z890']}",MOBO
Tarjetas madre,N7-B85XT-W1,"Tarjeta Madre NZXT N7 B850, ATX, Socket AM5, AMD B850, 128GB DDR5, HDMI para AMD",4269.0,3.0,4269.0,0.0,20251004 18:54,active,,,,,,tarjeta madre nzxt n7 b850 atx socket am5 amd b850 128gb ddr5 hdmi amd,"{'CATEGORY': ['tarjeta madre'], 'BRAND': ['nzxt'], 'SERIES': ['n7 b850']}",MOBO
Audifonos,683L9AA,"HyperX Audífonos Gamer Cloud Stinger 2 Core, Alámbrico, 2 Metros, 3.5mm, Negro",829.0,1.0,829.0,0.0,20251004 18:54,active,,,,,,hyperx audifonos gamer cloud stinger 2 core alambrico 2 metros 3 5mm negro,"{'BRAND': ['hyperx'], 'CATEGORY': ['audifonos'], 'SERIES': ['cloud stinger 2 core'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
HDD externo,99375,"Disco Duro Externo Verbatim, 2TB, USB 3.2 Gen 1 (3.1 Gen 1), Plata",1479.0,310.0,1479.0,0.0,20251004 18:54,active,,,,,,disco duro externo verbatim 2tb usb 3 2 gen 1 3 1 gen 1 plata,"{'CATEGORY': ['disco duro externo'], 'BRAND': ['verbatim'], 'STORAGE': ['2tb'], 'INTERFACE': ['usb 3 2'], 'COLOR': ['plata']}",HDD
Disipadores,NH-L9I CH.BK,"Disipador CPU Noctua NH-L9i chromax.black, 92mm, hasta 2500RPM, Negro",1459.0,9.0,1459.0,0.0,20251004 18:54,active,,,,,,disipador cpu noctua nh l9i chromax black 92mm 2500rpm negro,"{'CATEGORY': ['disipador'], 'BRAND': ['noctua'], 'SERIES': ['nh l9i chromax black'], 'SIZE': ['92mm'], 'COLOR': ['negro']}",AIRC
Monitores,6N4C1AA,"Monitor Curvo HP E45c G5 LCD 44.5"", 5120x1440, 165Hz, HDMI/DisplayPort, Bocinas Integradas, Negro",20139.0,2.0,20139.0,0.0,20251004 18:54,active,,,,,,monitor curvo hp e45c g5 lcd 44 5 5120x1440 165hz hdmi displayport bocinas integradas negro,"{'CATEGORY': ['monitor curvo'], 'BRAND': ['hp'], 'SERIES': ['e45c g5'], 'DISPLAY_TECH': ['lcd'], 'SIZE': ['44 5']}",MONITOR
Switches,EDS-G512E-8PoE-4GSFP-T,"Switch Moxa Gigabit Ethernet EDS-G512E-8PoE-4GSFP-T, 8 Puertos PoE 10/100/1000Mbps + 4 Puertos SFP, 36W, 8.000 Entradas - Administrable",53249.0,1.0,53249.0,0.0,20251004 18:54,active,,,,,,switch moxa gigabit ethernet eds g512e 8poe 4gsfp t 8 puertos poe 10 100 1000mbps 4 puertos sfp 36w 8 000 entradas administrable,"{'CATEGORY': ['switch'], 'BRAND': ['moxa'], 'SERIES': ['gigabit ethernet eds g512e 8poe 4gsfp']}",MULTI
Audifonos,700401,"Sennheiser Audífonos Hd 620S, Alámbrico, 3.5mm, Negro",6629.0,15.0,6629.0,0.0,20251004 18:54,active,,,,,,sennheiser audifonos hd 620s alambrico 3 5mm negro,"{'BRAND': ['sennheiser'], 'CATEGORY': ['audifonos'], 'SERIES': ['hd 620s'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,520-AAXI,"Alienware Audífonos Gamer AW720H, Alámbrico/Inalámbrico, 1.5 Metros, USB/3.5mm, Negro",2849.0,1.0,2849.0,0.0,20251004 18:54,active,,,,,,alienware audifonos gamer aw720h alambrico inalambrico 1 5 metros usb 3 5mm negro,"{'BRAND': ['alienware'], 'CATEGORY': ['audifonos'], 'SERIES': ['aw720h alambrico'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['negro']}",HEADPHONE
RAM,FF3D532G6400HC40BDC01,"Kit Memoria RAM Team Group T-Force Delta RGB DDR5, 6400MHz, 32GB - 2 x 16GB, CL40, XMP",2329.0,30.0,2329.0,0.0,20251004 18:54,active,,,,,,kit memoria ram team group t force delta rgb ddr5 6400mhz 32gb 2 x 16gb cl40 xmp,"{'CATEGORY': ['kit memoria ram'], 'BRAND': ['team group'], 'SERIES': ['t force delta rgb'], 'DDR_GEN': ['ddr5'], 'RAM_SPEED': ['6400mhz'], 'STORAGE': ['32gb'], 'RAM_DESIGN': ['2 x 16gb'], 'CAS_LAT': ['cl40']}",RAM
Monitores,210-BQHY,"Monitor Dell E2425HM LCD 23.8"", 1920x1080 Full HD, 100Hz, HDMI/DisplayPort, Negro",2349.0,137.0,2349.0,0.0,20251004 18:54,active,,,,,,monitor dell e2425hm lcd 23 8 1920x1080 full hd 100hz hdmi displayport negro,"{'CATEGORY': ['monitor'], 'BRAND': ['dell'], 'SERIES': ['e2425hm'], 'DISPLAY_TECH': ['lcd'], 'SIZE': ['23 8']}",MONITOR
Tarjetas de video,VCG50608TFXXPB1-O,"Tarjeta de Video PNY NVIDIA GeForce RTX 5060 Triple Fan ARGB OC, 8GB 128-bit GDDR7, PCI Express x8 5.0",6959.0,145.0,6959.0,0.0,20251004 18:54,active,,,,,,tarjeta video pny nvidia geforce rtx 5060 triple fan argb oc 8gb 128 bit gddr7 pci express x8 5 0,"{'CATEGORY': ['tarjeta video'], 'BRAND': ['pny'], 'GPU': ['rtx 5060'], 'SERIES': ['triple fan argb oc'], 'STORAGE': ['8gb']}",GPU
Tarjetas de video,VCG50608DFXPB1-O,"Tarjeta de Video PNY NVIDIA GeForce RTX 5060 Dual Fan OC, 8GB 128-bit GDDR7, PCI Express x8 5.0",6469.0,0.0,6469.0,0.0,20251004 18:54,active,,,,,,tarjeta video pny nvidia geforce rtx 5060 dual fan oc 8gb 128 bit gddr7 pci express x8 5 0,"{'CATEGORY': ['tarjeta video'], 'BRAND': ['pny'], 'GPU': ['rtx 5060'], 'SERIES': ['dual fan oc'], 'STORAGE': ['8gb']}",GPU
Teclados,FORGE-GK600-TKL-WIRELESS-VIOLET,"Teclado Gamer MSI Forge GK600 TKL Wireless LED RGB TKL, Teclado Mecánico, Linear, Inalámbrico, USB/RF Inalámbrico/Bluetooth, Morado, Inglés",1209.0,1.0,1209.0,0.0,20251004 18:54,active,,,,,,teclado gamer msi forge gk600 tkl wireless led rgb tkl teclado mecanico linear inalambrico usb rf inalambrico bluetooth morado ingles,"{'CATEGORY': ['teclado'], 'BRAND': ['msi'], 'SERIES': ['forge gk600 tkl wireless'], 'WIRE_LESS': ['inalambrico usb rf'], 'COLOR': ['morado'], 'LANGUAGE': ['ingles']}",KEYBOARD
Procesadores pc,100-100000743SBX,"Procesador AMD Ryzen 7 5700, Socket AM4, 4.60GHz, 8 Núcleos, 16MB Caché - No incluye Disipador",2479.0,230.0,2479.0,0.0,20251004 18:54,active,,,,,,procesador amd ryzen 7 5700 socket am4 4 60ghz 8 nucleos 16mb cache,"{'CATEGORY': ['procesador'], 'CPU': ['amd ryzen 7 5700'], 'CACHE': ['16mb']}",CPU
HDD NAS,HAT5320-4T,"Disco Duro para NAS Synology Enterprise Series 3.5"", 4TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",4839.0,40.0,4839.0,0.0,20251004 18:54,active,,,,,,disco duro nas synology enterprise series 3 5 4tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['synology'], 'SERIES': ['enterprise series'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HAT3320-8T,"Disco Duro para NAS Synology HAT3320-8T 3.5"", 8TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",5349.0,27.0,5349.0,0.0,20251004 18:54,active,,,,,,disco duro nas synology hat3320 8t 3 5 8tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['synology'], 'SERIES': ['hat3320 8t'], 'SIZE': ['3 5'], 'STORAGE': ['8tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
Almacenamiento NAS,TS-133-US,"QNAP TS-133 NAS de 1 Bahía, ARM Cortex A55 1.80GHz, SATA II/III, Blanco",3459.0,2.0,3459.0,0.0,20251004 18:54,active,,,,,,qnap ts 133 nas 1 bahia arm cortex a55 1 80ghz sata ii iii blanco,"{'BRAND': ['qnap'], 'SERIES': ['ts 133'], 'CATEGORY': ['nas']}",NAS
SSD,BM100NN01TB-RGX,"SSD Biwin M100, 1TB, 2.5"", 500MB/s Escritura, 550MB/s Lectura, SATA III",1279.0,1.0,1279.0,0.0,20251004 18:54,active,,,,,,ssd biwin m100 1tb 2 5 500mb s escritura 550mb s lectura sata iii,"{'CATEGORY': ['ssd'], 'BRAND': ['biwin'], 'SERIES': ['m100'], 'STORAGE': ['1tb'], 'SIZE': ['2 5'], 'INTERFACE': ['sata iii']}",SSD
SSD,BNV740002TB-RGX,"SSD Biwin NV7400 NVMe, 2 TB, M.2, 6500 MB/s Escritura, 7450 MB/s Lectura, PCI Express 4.0",3199.0,1.0,3199.0,0.0,20251004 18:54,active,,,,,,ssd biwin nv7400 nvme 2tb m 2 6500mb s escritura 7450mb s lectura pci express 4 0,"{'CATEGORY': ['ssd'], 'BRAND': ['biwin'], 'SERIES': ['nv7400'], 'SIZE': ['nvme'], 'STORAGE': ['2tb'], 'FORM_FACTOR': ['m 2']}",SSD
Enfriamiento liquido,MAG CORELIQUID C360 V2 WHITE,"MSI MAG CORELIQUID C360 V2 WHITE Enfriamiento Líquido para CPU, 3x 120mm, hasta 1900RPM, Blanco",2909.0,39.0,2909.0,0.0,20251004 18:54,active,,,,,,msi mag coreliquid c360 v2 white enfriamiento liquido cpu 3x 120mm 1900rpm blanco,"{'BRAND': ['msi'], 'SERIES': ['mag coreliquid c360 v2 white'], 'CATEGORY': ['enfriamiento liquido'], 'COLOR': ['blanco']}",WATERC
Ventiladores,NEON 120 ARGB 3PK,"Ventilador Antec NEON 120, 3x 120mm, 1600RPM, ARGB, Negro",412.0,17.0,412.0,0.0,20251004 18:54,active,,,,,,ventilador antec neon 120 3x 120mm 1600rpm argb negro,"{'CATEGORY': ['ventilador'], 'BRAND': ['antec'], 'SERIES': ['neon 120'], 'SIZE': ['3x 120mm'], 'ILLUMINATION': ['argb'], 'COLOR': ['negro']}",FAN
Ventiladores,NOVA 120,"Ventilador Antec NOVA 120, 120mm, 3000RPM, Negro",293.0,24.0,293.0,0.0,20251004 18:54,active,,,,,,ventilador antec nova 120 120mm 3000rpm negro,"{'CATEGORY': ['ventilador'], 'BRAND': ['antec'], 'SERIES': ['nova 120'], 'SIZE': ['120mm'], 'COLOR': ['negro']}",FAN
Gabinetes,CX700 ARGB,"Gabinete Antec CX700 ARGB, Midi-Tower, ATX/Micro-ATX/ITX, USB 3.0, sin Fuente, 3 Ventiladores Instalados, Negro",1509.0,17.0,1509.0,0.0,20251004 18:54,active,,,,,,gabinete antec cx700 argb midi tower atx micro atx itx usb 3 0 fuente 3 ventiladores instalados negro,"{'CATEGORY': ['gabinete'], 'BRAND': ['antec'], 'SERIES': ['cx700 argb'], 'ITEMS': ['3 ventiladores']}",CASE
Gabinetes,CX600M TRIO ARGB-B,"Gabinete Antec CX600M TRIO ARGB, Mini-Tower, Mini-ITX, USB 2.0, sin Fuente, 3 Ventiladores Instalados, Negro",1459.0,0.0,1459.0,0.0,20251004 18:54,active,,,,,,gabinete antec cx600m trio argb mini tower mini itx usb 2 0 fuente 3 ventiladores instalados negro,"{'CATEGORY': ['gabinete'], 'BRAND': ['antec'], 'SERIES': ['cx600m trio argb'], 'ITEMS': ['3 ventiladores'], 'COLOR': ['negro']}",CASE
Laptops,J9XFD,"Laptop Dell J9XFD, 15.6"" 1920x1080 Full HD Táctil, Intel Core i5-1334U, 8GB, 512GB SSD, Windows 11 Home, Inglés",11129.0,0.0,11129.0,0.0,20251004 18:54,active,,,,,,laptop dell j9xfd 15 6 1920x1080 full hd tactil intel core i5 1334u 8gb 512gb ssd windows 11 home ingles,"{'CATEGORY': ['laptop'], 'BRAND': ['dell'], 'SERIES': ['j9xfd 15 6'], 'CPU': ['intel core i5 1334u'], 'RAM_CAPACITY': ['8gb'], 'STORAGE': ['512gb']}",LAPTOP
Laptops,21M8S4AK00,"Laptop Lenovo E14 G6, 14"" 1920x1200 WUXGA, Intel Core Ultra 5 125H, 16GB, 512GB SSD, Windows 11 Pro, Español",23339.0,40.0,23339.0,0.0,20251004 18:54,active,,,,,,laptop lenovo e14 g6 14 1920x1200 wuxga intel core ultra 5 125h 16gb 512gb ssd windows 11 pro espanol,"{'CATEGORY': ['laptop'], 'BRAND': ['lenovo'], 'SERIES': ['e14 g6 14'], 'CPU': ['intel core ultra 5 125h'], 'RAM_CAPACITY': ['16gb'], 'STORAGE': ['512gb']}",LAPTOP
Laptops,DC15250,"Laptop Dell DC15250, 15.6"" 1920x1080 Full HD, Intel Core i7-1355U, 16GB, 1TB SSD, Windows 11 Home, Inglés",14929.0,5.0,14929.0,0.0,20251004 18:54,active,,,,,,laptop dell dc15250 15 6 1920x1080 full hd intel core i7 1355u 16gb 1tb ssd windows 11 home ingles,"{'CATEGORY': ['laptop'], 'BRAND': ['dell'], 'SERIES': ['dc15250 15 6'], 'CPU': ['intel core i7 1355u'], 'RAM_CAPACITY': ['16gb'], 'STORAGE': ['1tb']}",LAPTOP
Laptops,BH8M9LT,"Laptop HP ProBook 4 AIG1i, 16"" 1920x1200 WUXGA, Intel Core Ultra 7 255U, 16GB, 1TB SSD, Windows 11 Pro, Inglés",26809.0,83.0,26809.0,0.0,20251004 18:54,active,,,,,,laptop hp probook 4 aig1i 16 1920x1200 wuxga intel core ultra 7 255u 16gb 1tb ssd windows 11 pro ingles,"{'CATEGORY': ['laptop'], 'BRAND': ['hp'], 'SERIES': ['probook 4 aig1i 16'], 'CPU': ['intel core ultra 7 255u'], 'RAM_CAPACITY': ['16gb'], 'STORAGE': ['1tb']}",LAPTOP
Laptops,THIN 15 B13VE-3023US,"Laptop Gamer MSI MSI THIN 15 B13VE-3023US, 15.6"" 1920x1080 Full HD, Intel Core i5-13420H, NVIDIA GeForce RTX 4050, 16GB, 512GB SSD, Windows 11 Home, Inglés",15639.0,39.0,15639.0,0.0,20251004 18:54,active,,,,,,laptop gamer msi msi thin 15 b13ve 3023us 15 6 1920x1080 full hd intel core i5 13420h nvidia geforce rtx 4050 16gb 512gb ssd windows 11 home ingles,"{'CATEGORY': ['laptop gamer'], 'BRAND': ['msi'], 'SERIES': ['msi thin 15 b13ve 3023us 15 6'], 'CPU': ['intel core i5 13420h'], 'GPU': ['rtx 4050'], 'RAM_CAPACITY': ['16gb'], 'STORAGE': ['512gb']}",LAPTOP
Laptops,DC15250-24,"Laptop Dell DC15250-24, 15.6"" 1920x1080 Full HD, Intel Core i7-1355U, 24GB, 1TB SSD, Windows 11 Home, Inglés",15359.0,0.0,15359.0,0.0,20251004 18:54,active,,,,,,laptop dell dc15250 24 15 6 1920x1080 full hd intel core i7 1355u 24gb 1tb ssd windows 11 home ingles,"{'CATEGORY': ['laptop'], 'BRAND': ['dell'], 'SERIES': ['dc15250 24 15 6'], 'CPU': ['intel core i7 1355u'], 'RAM_CAPACITY': ['24gb'], 'STORAGE': ['1tb']}",LAPTOP
Laptops,C7GN5AT,"Laptop HP 255R G10, 15.6"" 1920x1080 Full HD, AMD Ryzen 5 7535U, 8GB, 512GB SSD, Windows 11 Home, Español",10459.0,449.0,10459.0,0.0,20251004 18:54,active,,,,,,laptop hp 255r g10 15 6 1920x1080 full hd amd ryzen 5 7535u 8gb 512gb ssd windows 11 home espanol,"{'CATEGORY': ['laptop'], 'BRAND': ['hp'], 'SERIES': ['255r g10 15 6'], 'CPU': ['amd ryzen 5 7535u'], 'RAM_CAPACITY': ['8gb'], 'STORAGE': ['512gb']}",LAPTOP
Laptops,21Q7S01500,"Laptop Lenovo ThinkPad X9-15, 15.3"" 2880x1800 Táctil, Intel Core Ultra 7 258V, 32GB, 1TB SSD, Windows 11 Pro, Español",47839.0,4.0,47839.0,0.0,20251004 18:54,active,,,,,,laptop lenovo thinkpad x9 15 15 3 2880x1800 tactil intel core ultra 7 258v 32gb 1tb ssd windows 11 pro espanol,"{'CATEGORY': ['laptop'], 'BRAND': ['lenovo'], 'SERIES': ['thinkpad x9 15 15 3'], 'CPU': ['intel core ultra 7 258v'], 'RAM_CAPACITY': ['32gb'], 'STORAGE': ['1tb']}",LAPTOP
RAM,FLBD516G6000HC38A01,"Memoria RAM Team Group Vulcan DDR5, 6000MHz, 16GB, CL38, XMP/EXPO",939.0,10.0,939.0,0.0,20251004 18:54,active,,,,,,memoria ram team group vulcan ddr5 6000mhz 16gb cl38 xmp expo,"{'CATEGORY': ['memoria ram'], 'BRAND': ['team group'], 'SERIES': ['vulcan'], 'DDR_GEN': ['ddr5'], 'RAM_SPEED': ['6000mhz'], 'STORAGE': ['16gb'], 'CAS_LAT': ['cl38']}",RAM
Monitores,SI32G,"Monitor Gamer Curvo JVC SI32G LED 32"", 1920x1080 Full HD, 165Hz, HDMI, Negro",5379.0,100.0,5379.0,0.0,20251004 18:54,active,,,,,,monitor gamer curvo jvc si32g led 32 1920x1080 full hd 165hz hdmi negro,"{'CATEGORY': ['monitor gamer curvo'], 'BRAND': ['jvc'], 'SERIES': ['si32', 'g'], 'DISPLAY_TECH': ['led'], 'SIZE': ['32']}",MONITOR
Monitores,90LM0C60-B011C1,"Monitor Gamer ASUS VG249Q5A LED 23.8"", 1920x1080 Full HD, G-Sync/FreeSync, 200Hz, HDMI/DisplayPort, Bocinas Integradas, Negro",2639.0,118.0,2639.0,0.0,20251004 18:54,active,,,,,,monitor gamer asus vg249q5a led 23 8 1920x1080 full hd g sync freesync 200hz hdmi displayport bocinas integradas negro,"{'CATEGORY': ['monitor gamer'], 'BRAND': ['asus'], 'SERIES': ['vg249q5a'], 'DISPLAY_TECH': ['led'], 'SIZE': ['23 8']}",MONITOR
Monitores,63B4GAR6LA,"Monitor Lenovo ThinkVision P24q-30 LED 23.8"", 2560x1440 Quad HD, 60Hz, HDMI/DisplayPort, Negro",4129.0,3.0,4129.0,0.0,20251004 18:54,active,,,,,,monitor lenovo thinkvision p24q 30 led 23 8 2560x1440 quad hd 60hz hdmi displayport negro,"{'CATEGORY': ['monitor'], 'BRAND': ['lenovo'], 'SERIES': ['thinkvision p24q 30'], 'DISPLAY_TECH': ['led'], 'SIZE': ['23 8']}",MONITOR
Monitores,AORUS FO27Q2,"Monitor Gamer AORUS FO27Q2 OLED 27"", 2560x1440 Quad HD, FreeSync, 240Hz, HDMI/DisplayPort, Bocinas Integradas, Negro",12799.0,0.0,12799.0,0.0,20251004 18:54,active,,,,,,monitor gamer aorus fo27q2 oled 27 2560x1440 quad hd freesync 240hz hdmi displayport bocinas integradas negro,"{'CATEGORY': ['monitor gamer'], 'BRAND': ['aorus'], 'SERIES': ['fo27q2'], 'DISPLAY_TECH': ['oled'], 'SIZE': ['27']}",MONITOR
Mouses,NA-0965,"Mouse Gamer Naceb Obelisk, Alámbrico, Óptico, 3.600DPI, USB-A, Negro",145.0,131.0,145.0,0.0,20251004 18:54,active,,,,,,mouse gamer naceb obelisk alambrico optico 3 600dpi usb negro,"{'CATEGORY': ['mouse'], 'BRAND': ['naceb'], 'SERIES': ['obelisk'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",MOUSE
Limpiadores,7.503E+11,"Silimex Spray Silijet E-7, 454 ml, 1 Pieza",197.0,160.0,197.0,0.0,20251004 00:47,active,,,,,,silimex spray silijet 7 454 ml 1 pieza,"{'BRAND': ['silimex'], 'SERIES': ['spray silijet 7 454'], 'ITEMS': ['1 pieza']}",MULTI
Tarjetas de video,VCG5060T8DFXPB1-O,"Tarjeta de Video PNY NVIDIA GeForce RTX 5060 Ti DUAL FAN, 8GB 128-bit GDDR7, PCI Express x8 5.0",8539.0,148.0,8539.0,0.0,20251004 18:54,active,,,,,,tarjeta video pny nvidia geforce rtx 5060 dual fan 8gb 128 bit gddr7 pci express x8 5 0,"{'CATEGORY': ['tarjeta video'], 'BRAND': ['pny'], 'GPU': ['rtx 5060'], 'SERIES': ['dual fan'], 'STORAGE': ['8gb']}",GPU
Tarjetas de video,VCG507012TFXXPB1-O,"Tarjeta de Video PNY NVIDIA GeForce RTX 5070 ARGB OC Triple Fan, 12GB 192-bit GDDR7, PCI Express x16 5.0",14239.0,119.0,14239.0,0.0,20251004 18:54,active,,,,,,tarjeta video pny nvidia geforce rtx 5070 argb oc triple fan 12gb 192 bit gddr7 pci express x16 5 0,"{'CATEGORY': ['tarjeta video'], 'BRAND': ['pny'], 'GPU': ['rtx 5070'], 'SERIES': ['argb oc triple fan'], 'STORAGE': ['12gb']}",GPU
Tarjetas de video,VCG5060T16DFXPB1-O,"Tarjeta de Video PNY NVIDIA GeForce RTX 5060 Ti OC Dual Fan, 16GB 128-bit GDDR7, PCI Express x8 5.0",10479.0,38.0,10479.0,0.0,20251004 18:54,active,,,,,,tarjeta video pny nvidia geforce rtx 5060 oc dual fan 16gb 128 bit gddr7 pci express x8 5 0,"{'CATEGORY': ['tarjeta video'], 'BRAND': ['pny'], 'GPU': ['rtx 5060'], 'SERIES': ['oc dual fan'], 'STORAGE': ['16gb']}",GPU
Switches,AE-MS8400(RJ45/8),"Switch Hikvision AE-MS8400(RJ45/8), 8 Puertos Gigabit Ethernet 10/100/1000 8 x PoE 86W, 1 Gbit/s, No Administrado",4589.0,45.0,4589.0,0.0,20251004 18:54,active,,,,,,switch hikvision ae ms8400 rj45 8 8 puertos gigabit ethernet 10 100 1000 8 x poe 86w 1 gbit s administrado,"{'CATEGORY': ['switch'], 'BRAND': ['hikvision'], 'SERIES': ['ae ms8400 rj45 8 8 puertos']}",MULTI
